meankl,EpRewMean,explained_variance_tdlam_before,TimestepsSoFar,surrgain,TimeElapsed,optimgain,entloss,EpisodesSoFar,EpThisIter,entropy,EpLenMean
0.010401271,50592.82259347501,0.004920840263366699,408576,0.016284361,3505.198501586914,0.016284361,0.0,408,1,0.02795308,1001.0
0.0098536825,50600.91198475,0.14606791734695435,409600,0.018484715,3513.9196705818176,0.018484715,0.0,409,1,0.016123295,1001.0
0.010755067,50396.39491665,0.00042068958282470703,410624,0.023033187,3522.5090506076813,0.023033187,0.0,410,1,0.02004695,1001.0
0.014321525,50185.16005020001,0.2803826332092285,411648,0.024493642,3531.2921788692474,0.024493642,0.0,411,1,0.018778801,1001.0
0.010139812,50222.670926975,0.1731296181678772,412672,0.028647047,3539.5353434085846,0.028647047,0.0,412,1,0.012983918,1001.0
0.011197635,50077.606590925,-0.0010188817977905273,413696,0.021330763,3548.014546394348,0.021330763,0.0,413,1,0.011449814,1001.0
0.011454306,50037.392753675,0.28818702697753906,414720,0.026450606,3556.3713817596436,0.026450606,0.0,414,1,-0.0058841705,1001.0
0.010014748,50024.035829925,0.14348536729812622,415744,0.024897704,3564.5728924274445,0.024897704,0.0,415,1,-0.0044835806,1001.0
0.01040425,49816.043509275,0.3477330803871155,416768,0.02200583,3573.11189866066,0.02200583,0.0,416,1,-0.0003658533,1001.0
0.0127173755,49900.972050725,-0.002748250961303711,417792,0.021537866,3581.2603392601013,0.021537866,0.0,417,1,-0.023478031,1001.0
0.009523228,49742.3437956,0.0006955862045288086,418816,0.019028893,3589.4908108711243,0.019028893,0.0,418,1,0.012211919,1001.0
0.01031434,49721.267595875004,0.09833389520645142,419840,0.019676087,3598.1301803588867,0.019676087,0.0,419,1,0.044691045,1001.0
0.010957023,49656.473533874996,0.44482123851776123,420864,0.021794882,3606.4295330047607,0.021794882,0.0,420,1,0.068426535,1001.0
0.01029677,49601.889978800005,-0.09467029571533203,421888,0.021294829,3614.7853734493256,0.021294829,0.0,421,1,0.06167844,1001.0
0.00923732,49584.010478325,-0.002140522003173828,422912,0.01787466,3623.2772500514984,0.01787466,0.0,422,1,0.097221665,1001.0
0.011484726,49500.365035925,-0.004433155059814453,423936,0.020192392,3631.7646176815033,0.020192392,0.0,423,1,0.08266256,1001.0
0.011471411,49458.71789595,5.9545040130615234e-05,424960,0.019013504,3640.6918432712555,0.019013504,0.0,424,1,0.08487604,1001.0
0.0104627665,49290.0881248,0.005586385726928711,425984,0.02691728,3649.2815940380096,0.02691728,0.0,425,1,0.06415188,1001.0
0.010843654,49062.504471125,0.3767920732498169,427008,0.02274118,3657.4848992824554,0.02274118,0.0,426,1,0.0707355,1001.0
0.010888899,48983.028405850004,0.003516674041748047,428032,0.023631468,3665.911435842514,0.023631468,0.0,427,1,0.054237876,1001.0
0.010882448,48857.7770017,0.0013363361358642578,429056,0.024625817,3674.3792519569397,0.024625817,0.0,428,1,0.059314284,1001.0
0.010433616,48751.379156200004,0.000679314136505127,430080,0.022913244,3682.7021205425262,0.022913244,0.0,429,1,0.05169058,1001.0
0.011297569,48609.157130199994,-0.07518231868743896,431104,0.02607332,3691.0954039096832,0.02607332,0.0,430,1,0.040941052,1001.0
0.011052236,48597.846612525005,0.005544543266296387,432128,0.025798012,3699.783079624176,0.025798012,0.0,431,1,0.03288227,1001.0
0.009393718,48187.04403275,0.22541850805282593,433152,0.027257446,3708.0880177021027,0.027257446,0.0,432,1,0.038945675,1001.0
0.010027157,47991.661444050005,-0.15836846828460693,434176,0.023895148,3716.855921268463,0.023895148,0.0,433,1,0.041331723,1001.0
0.010459461,47692.573116775,0.008962035179138184,435200,0.02604748,3725.3783457279205,0.02604748,0.0,434,1,0.036602974,1001.0
0.010546832,47330.9566184,-0.0020247697830200195,436224,0.019916603,3734.2928309440613,0.019916603,0.0,435,1,0.016895182,1001.0
0.009626446,47031.838817025,0.0036159157752990723,437248,0.021133788,3743.0129199028015,0.021133788,0.0,436,1,0.007874131,1001.0
0.011459114,46813.60241035,0.21148931980133057,438272,0.028158784,3751.0970578193665,0.028158784,0.0,437,1,0.005339265,1001.0
0.01041966,46924.120536375,-0.3854522705078125,439296,0.028384319,3759.759514093399,0.028384319,0.0,438,1,-0.003284812,1001.0
0.009840544,47023.67953925,0.22296929359436035,440320,0.03069252,3768.064914226532,0.03069252,0.0,439,1,-0.011797786,1001.0
0.0105400495,46746.204107175,0.005039691925048828,441344,0.019474434,3776.751275539398,0.019474434,0.0,440,1,-0.011188388,1001.0
0.010499541,47153.049142849995,0.0027141571044921875,442368,0.018589016,3785.171749353409,0.018589016,0.0,441,1,-0.016216163,1001.0
0.009836103,47526.812185849994,0.004633665084838867,443392,0.02528578,3793.470749616623,0.02528578,0.0,442,1,-0.02789586,1001.0
0.011667073,48004.486328524996,0.00011771917343139648,444416,0.017488038,3801.802176952362,0.017488038,0.0,443,1,-0.040020037,1001.0
0.012874061,48546.111367524994,-0.2248924970626831,445440,0.04740479,3810.4378802776337,0.04740479,0.0,444,1,-0.047271885,1001.0
