fps,approxkl,serial_timesteps,total_timesteps,policy_entropy,explained_variance,value_loss,time_elapsed,policy_loss,n_updates,clipfrac,ep_reward_mean,ep_len_mean
257,0.025359659,56928,227712,7.476846,-0.03836190700531006,0.00024820166,1267.8256607055664,-0.014376786,1779,0.29101562,59138.27969347999,500.0
242,0.02380786,56960,227840,7.481416,-0.12284839153289795,0.00014389881,1268.323853969574,0.001881136,1780,0.29492188,59138.27969347999,500.0
260,0.033851296,56992,227968,7.4787374,-0.09236061573028564,0.00013094964,1268.8518226146698,0.0012941828,1781,0.33203125,59138.27969347999,500.0
29,0.02969123,57024,228096,7.4741664,0.0021710991859436035,0.5587383,1269.344430923462,-0.016255256,1782,0.32226562,59259.15437780001,500.0
265,0.027547512,57056,228224,7.4782343,0.026484966278076172,0.0011495394,1273.648451089859,-0.013190772,1783,0.3671875,59259.15437780001,500.0
243,0.027741715,57088,228352,7.4862194,-0.02702796459197998,0.0007582132,1274.130437374115,-2.8933631e-05,1784,0.3203125,59259.15437780001,500.0
267,0.04708651,57120,228480,7.4965057,-0.024664998054504395,0.00053852366,1274.6561579704285,0.023283815,1785,0.35546875,59259.15437780001,500.0
256,0.0668193,57152,228608,7.495056,-0.029949426651000977,0.0004994582,1275.1356654167175,0.02391833,1786,0.41601562,59259.15437780001,500.0
260,0.015113428,57184,228736,7.5013556,-0.04495203495025635,0.00048209302,1275.6363532543182,-0.007965645,1787,0.18359375,59259.15437780001,500.0
264,0.023646012,57216,228864,7.515661,-0.0001512765884399414,0.00033049728,1276.1294927597046,-0.012213273,1788,0.30664062,59259.15437780001,500.0
262,0.025868813,57248,228992,7.536322,-0.03187906742095947,0.00026751202,1276.6141965389252,-0.0060923854,1789,0.28320312,59259.15437780001,500.0
244,0.025635526,57280,229120,7.547893,-0.0036832094192504883,0.0001874992,1277.1035785675049,-0.007257117,1790,0.33007812,59259.15437780001,500.0
264,0.018354056,57312,229248,7.5533957,0.003010272979736328,0.00020015717,1277.6281292438507,0.018865278,1791,0.24023438,59259.15437780001,500.0
252,0.03129055,57344,229376,7.5559006,-0.06045246124267578,0.0001721528,1278.113512992859,0.021830706,1792,0.36523438,59259.15437780001,500.0
266,0.022195166,57376,229504,7.559563,-0.1006767749786377,0.000115562674,1278.6213748455048,0.0012624548,1793,0.28320312,59259.15437780001,500.0
250,0.01660289,57408,229632,7.560843,-0.07287383079528809,0.000112772716,1279.101862192154,-0.012746298,1794,0.21875,59259.15437780001,500.0
246,0.029321915,57440,229760,7.5606914,-0.15433061122894287,8.2086066e-05,1279.6151263713837,-0.00877364,1795,0.33203125,59259.15437780001,500.0
236,0.020368652,57472,229888,7.570723,-0.14347589015960693,7.61515e-05,1280.1401569843292,-0.007596436,1796,0.24414062,59259.15437780001,500.0
31,0.026277466,57504,230016,7.5822115,-0.00873422622680664,0.83760446,1280.681734085083,-0.022483435,1797,0.31054688,59360.478926460004,500.0
269,0.08071512,57536,230144,7.579629,-0.19843411445617676,0.0040706443,1284.7227411270142,-0.03736933,1798,0.31445312,59360.478926460004,500.0
294,0.018744739,57568,230272,7.585277,-0.018468022346496582,0.0010767847,1285.19792842865,0.020033397,1799,0.22460938,59360.478926460004,500.0
273,0.024752926,57600,230400,7.5859904,-0.01315915584564209,0.0012373406,1285.6336941719055,0.0039055904,1800,0.2890625,59360.478926460004,500.0
268,0.018343434,57632,230528,7.5887585,-0.017972826957702637,0.00096084113,1286.10391831398,-0.005227009,1801,0.21289062,59360.478926460004,500.0
268,0.03940907,57664,230656,7.591624,-0.018695950508117676,0.00063960685,1286.581838130951,0.013005026,1802,0.33789062,59360.478926460004,500.0
266,0.01954225,57696,230784,7.5905914,0.011723697185516357,0.00061977666,1287.0587692260742,0.013942194,1803,0.2265625,59360.478926460004,500.0
251,0.012692532,57728,230912,7.5909405,-0.026317119598388672,0.00040888521,1287.539694070816,-0.017380804,1804,0.19921875,59360.478926460004,500.0
265,0.03503138,57760,231040,7.5948596,0.026595234870910645,0.0003348814,1288.0499765872955,-0.020266417,1805,0.32617188,59360.478926460004,500.0
248,0.0358388,57792,231168,7.599058,0.01479572057723999,0.00029307662,1288.5321481227875,0.0089124795,1806,0.30859375,59360.478926460004,500.0
246,0.023957003,57824,231296,7.6040697,0.01844799518585205,0.00021351752,1289.048263311386,-0.0016051079,1807,0.3203125,59360.478926460004,500.0
230,0.035875298,57856,231424,7.602142,-0.04789876937866211,0.00013298562,1289.5676414966583,-0.017240874,1808,0.3671875,59360.478926460004,500.0
229,0.02793042,57888,231552,7.5986333,-0.016246557235717773,0.000103872924,1290.1238193511963,0.0051974915,1809,0.33398438,59360.478926460004,500.0
252,0.053787086,57920,231680,7.602487,0.018016815185546875,0.000114541544,1290.681893825531,-0.010005115,1810,0.44921875,59360.478926460004,500.0
225,0.026554089,57952,231808,7.6072206,0.016072392463684082,8.617563e-05,1291.1892631053925,0.010912615,1811,0.3125,59360.478926460004,500.0
239,0.044991232,57984,231936,7.615903,-0.12381255626678467,5.320027e-05,1291.7581796646118,0.028806144,1812,0.421875,59360.478926460004,500.0
32,0.03368637,58016,232064,7.6203165,0.0072994232177734375,0.75923336,1292.2941591739655,-0.02014425,1813,0.34765625,59441.02123844001,500.0
255,0.018102761,58048,232192,7.6225257,-0.04444611072540283,0.0012486678,1296.2194306850433,-0.009786489,1814,0.26367188,59441.02123844001,500.0
272,0.032415837,58080,232320,7.62708,-0.02722489833831787,0.00048127497,1296.7211101055145,-0.0018149214,1815,0.31054688,59441.02123844001,500.0
281,0.03251366,58112,232448,7.6410356,-0.03931868076324463,0.0006582734,1297.1911225318909,-0.013591623,1816,0.3515625,59441.02123844001,500.0
284,0.021581367,58144,232576,7.6419926,-0.01166832447052002,0.00044666155,1297.6469841003418,-0.015031961,1817,0.2578125,59441.02123844001,500.0
263,0.036897395,58176,232704,7.6421127,0.01566833257675171,0.00032573388,1298.0992007255554,0.0043548774,1818,0.37109375,59441.02123844001,500.0
248,0.035291553,58208,232832,7.6461034,0.036172568798065186,0.0003326796,1298.5861654281616,0.017173741,1819,0.35351562,59441.02123844001,500.0
238,0.04415613,58240,232960,7.6459045,0.028794467449188232,0.00023951074,1299.103597164154,-0.00967733,1820,0.36132812,59441.02123844001,500.0
245,0.027599493,58272,233088,7.647044,0.01260995864868164,0.00019141963,1299.6408290863037,0.024037438,1821,0.31640625,59441.02123844001,500.0
249,0.05666461,58304,233216,7.6469975,0.051572322845458984,0.00017714698,1300.1636800765991,0.03598407,1822,0.4296875,59441.02123844001,500.0
246,0.070064895,58336,233344,7.6480536,0.08118647336959839,0.00022641348,1300.6787819862366,0.025448043,1823,0.46484375,59441.02123844001,500.0
259,0.030992512,58368,233472,7.6474347,0.057163357734680176,0.00019340962,1301.1990411281586,0.00011331355,1824,0.34179688,59441.02123844001,500.0
254,0.032728046,58400,233600,7.6480308,0.0658949613571167,0.00034580397,1301.6933782100677,-0.018155014,1825,0.29882812,59441.02123844001,500.0
269,0.018870099,58432,233728,7.649115,-0.052722930908203125,0.00010757251,1302.1965591907501,-0.0032127108,1826,0.2734375,59441.02123844001,500.0
244,0.018873593,58464,233856,7.655375,0.030673205852508545,0.00012113311,1302.6726548671722,-0.0043134494,1827,0.26171875,59441.02123844001,500.0
254,0.024482807,58496,233984,7.658699,0.0402640700340271,7.299002e-05,1303.1970751285553,0.014756212,1828,0.26757812,59441.02123844001,500.0
30,0.030013945,58528,234112,7.652149,0.0013663172721862793,0.37483275,1303.7011549472809,-0.011705926,1829,0.29882812,59506.66408170001,500.0
283,0.013060423,58560,234240,7.6513906,-0.005001187324523926,0.0014371389,1307.966474056244,-0.0014952072,1830,0.18945312,59506.66408170001,500.0
284,0.0158169,58592,234368,7.6565394,-0.00700688362121582,0.00039667662,1308.4186668395996,0.0101013305,1831,0.20117188,59506.66408170001,500.0
270,0.010131305,58624,234496,7.6650753,-0.0026541948318481445,0.0003830228,1308.8687405586243,-0.0019451347,1832,0.13671875,59506.66408170001,500.0
267,0.034278702,58656,234624,7.6697288,-0.008019804954528809,0.00028518552,1309.342899799347,-0.0013528059,1833,0.37890625,59506.66408170001,500.0
270,0.04333794,58688,234752,7.6695538,-0.004342794418334961,0.00019224914,1309.8223412036896,0.004867017,1834,0.390625,59506.66408170001,500.0
264,0.027005484,58720,234880,7.6692476,-0.0019767284393310547,0.00026797422,1310.2971472740173,0.016202938,1835,0.31054688,59506.66408170001,500.0
269,0.036598448,58752,235008,7.6708894,0.010240137577056885,0.00017025966,1310.781322479248,0.0085272435,1836,0.38085938,59506.66408170001,500.0
269,0.028867126,58784,235136,7.6756496,-0.0024063587188720703,0.0001347105,1311.257215976715,-0.0007652942,1837,0.28320312,59506.66408170001,500.0
246,0.021466875,58816,235264,7.6742563,-0.007235527038574219,0.00010927493,1311.7335505485535,0.0043194657,1838,0.24023438,59506.66408170001,500.0
250,0.051196337,58848,235392,7.668201,-0.0034972429275512695,9.1209644e-05,1312.2533431053162,-0.018841114,1839,0.45703125,59506.66408170001,500.0
260,0.09122108,58880,235520,7.6635714,-0.0009477138519287109,6.7117806e-05,1312.7652847766876,0.018882213,1840,0.41992188,59506.66408170001,500.0
275,0.031005107,58912,235648,7.650855,-0.003949284553527832,5.278111e-05,1313.256748199463,0.01362291,1841,0.3125,59506.66408170001,500.0
260,0.014587231,58944,235776,7.6393156,0.0024140477180480957,5.1499865e-05,1313.7217988967896,-0.0073167672,1842,0.1640625,59506.66408170001,500.0
263,0.021072704,58976,235904,7.630851,-0.0028753280639648438,3.931369e-05,1314.2133429050446,-0.021602143,1843,0.27929688,59506.66408170001,500.0
32,0.04223701,59008,236032,7.6301312,-0.0038110017776489258,0.8573978,1314.6997871398926,-0.032179233,1844,0.36523438,59877.897751319986,500.0
283,0.038221836,59040,236160,7.6376925,-0.3049166202545166,0.0025719737,1318.6948037147522,-0.004325306,1845,0.29101562,59877.897751319986,500.0
275,0.02713962,59072,236288,7.6455545,0.011757254600524902,0.0010518577,1319.147480726242,-0.00061161374,1846,0.31835938,59877.897751319986,500.0
254,0.046219487,59104,236416,7.6496067,-0.025676369667053223,0.0009188476,1319.6121878623962,0.028356856,1847,0.37695312,59877.897751319986,500.0
265,0.025014695,59136,236544,7.651183,-0.02345442771911621,0.0006252008,1320.1166489124298,0.0120309135,1848,0.30078125,59877.897751319986,500.0
256,0.02168573,59168,236672,7.6518626,-0.003977060317993164,0.0005193543,1320.5997018814087,0.0021822585,1849,0.23242188,59877.897751319986,500.0
251,0.028247492,59200,236800,7.65254,-0.01753556728363037,0.00038087025,1321.1010270118713,-0.0031194356,1850,0.33203125,59877.897751319986,500.0
261,0.0846657,59232,236928,7.6543436,-0.027075886726379395,0.0003558914,1321.6111555099487,0.052906573,1851,0.48046875,59877.897751319986,500.0
243,0.07376249,59264,237056,7.656498,-0.02372872829437256,0.00048351148,1322.102956533432,0.029749764,1852,0.47460938,59877.897751319986,500.0
257,0.023856636,59296,237184,7.657495,-0.029200196266174316,0.00046318927,1322.629060268402,-0.005533476,1853,0.25976562,59877.897751319986,500.0
250,0.024144335,59328,237312,7.6573443,-0.0027840137481689453,0.0009286958,1323.127282857895,-0.012844808,1854,0.30664062,59877.897751319986,500.0
252,0.03943047,59360,237440,7.657418,-0.007899284362792969,0.0009851567,1323.6383905410767,0.019186568,1855,0.34765625,59877.897751319986,500.0
238,0.04416209,59392,237568,7.654964,-0.02547156810760498,0.000476059,1324.1451942920685,0.046342313,1856,0.40039062,59877.897751319986,500.0
259,0.028235266,59424,237696,7.6472445,-0.056841135025024414,0.00028155922,1324.6827173233032,0.00011866342,1857,0.3359375,59877.897751319986,500.0
260,0.009693667,59456,237824,7.6445446,-0.059435129165649414,0.00031928433,1325.175731420517,0.0061582928,1858,0.140625,59877.897751319986,500.0
253,0.016913796,59488,237952,7.642759,-0.015612244606018066,0.00039952638,1325.6677632331848,0.00075540657,1859,0.23828125,59877.897751319986,500.0
31,0.036183342,59520,238080,7.6407743,0.02002352476119995,0.63094693,1326.1739614009857,0.012769018,1860,0.390625,59976.553939540005,500.0
258,0.015354622,59552,238208,7.6410413,-3.123283386230469e-05,0.0045340634,1330.293833732605,-0.015015719,1861,0.18945312,59976.553939540005,500.0
259,0.0247733,59584,238336,7.6482964,-0.0027480125427246094,0.0010041158,1330.789054632187,-0.027727148,1862,0.30664062,59976.553939540005,500.0
263,0.021797262,59616,238464,7.6476574,-0.020980119705200195,0.0008689372,1331.2837748527527,-0.006576076,1863,0.2734375,59976.553939540005,500.0
265,0.039067786,59648,238592,7.6462684,-0.02962028980255127,0.0008416276,1331.7700271606445,0.025321668,1864,0.3828125,59976.553939540005,500.0
267,0.027084293,59680,238720,7.65646,0.0013677477836608887,0.0006000358,1332.2526500225067,0.00016093068,1865,0.31835938,59976.553939540005,500.0
254,0.0413961,59712,238848,7.657873,-0.012985944747924805,0.00065910065,1332.7313635349274,0.029865615,1866,0.4140625,59976.553939540005,500.0
254,0.06481979,59744,238976,7.664331,-0.029901742935180664,0.00042715456,1333.234721660614,0.0130990865,1867,0.5,59976.553939540005,500.0
257,0.023431508,59776,239104,7.672987,-0.08537650108337402,0.0002548584,1333.737830400467,0.0036382908,1868,0.30664062,59976.553939540005,500.0
261,0.03381067,59808,239232,7.6769423,-0.06388223171234131,0.00023819032,1334.2358791828156,0.011418063,1869,0.35546875,59976.553939540005,500.0
264,0.04859156,59840,239360,7.680146,-0.16927361488342285,0.00028782137,1334.7259604930878,0.007928517,1870,0.3515625,59976.553939540005,500.0
228,0.033996012,59872,239488,7.6771913,-0.0009733438491821289,0.00039954096,1335.21053647995,0.011663172,1871,0.3359375,59976.553939540005,500.0
256,0.044720497,59904,239616,7.672391,-0.13685166835784912,0.0002372555,1335.7707118988037,0.0042918236,1872,0.296875,59976.553939540005,500.0
262,0.022299962,59936,239744,7.6744266,-0.3035639524459839,0.00017489413,1336.2702023983002,-0.011778999,1873,0.28320312,59976.553939540005,500.0
259,0.018787194,59968,239872,7.6791077,-0.2749454975128174,0.00013548406,1336.7593541145325,-0.0072457604,1874,0.234375,59976.553939540005,500.0
32,0.015623929,60000,240000,7.679915,-0.0005512237548828125,0.7921028,1337.2534914016724,-0.009254416,1875,0.1953125,59985.86832387,500.0
264,0.09121709,60032,240128,7.6815624,-0.27820706367492676,0.0045017963,1341.1360986232758,-0.02385372,1876,0.33007812,59985.86832387,500.0
268,0.022715943,60064,240256,7.687007,-0.030185699462890625,0.002029381,1341.6203570365906,0.0144738685,1877,0.29882812,59985.86832387,500.0
264,0.025981711,60096,240384,7.694054,-0.057735443115234375,0.0014049024,1342.0977041721344,0.008466313,1878,0.296875,59985.86832387,500.0
242,0.0118062645,60128,240512,7.697777,-0.02476358413696289,0.0012048731,1342.5827033519745,0.0043336083,1879,0.14648438,59985.86832387,500.0
254,0.066758044,60160,240640,7.7035894,-0.05288112163543701,0.0008813826,1343.1114530563354,0.031062199,1880,0.47460938,59985.86832387,500.0
271,0.056727532,60192,240768,7.710836,-0.14795637130737305,0.00060003734,1343.615195274353,0.02105765,1881,0.31835938,59985.86832387,500.0
274,0.031753242,60224,240896,7.716019,-0.12247776985168457,0.00050937646,1344.0869722366333,-0.023535307,1882,0.29101562,59985.86832387,500.0
253,0.02982755,60256,241024,7.718296,-0.060935378074645996,0.0005885789,1344.5535700321198,-0.017571583,1883,0.28320312,59985.86832387,500.0
261,0.025628597,60288,241152,7.7158327,-0.08410465717315674,0.0007586307,1345.0599508285522,-0.00580523,1884,0.33203125,59985.86832387,500.0
257,0.06666303,60320,241280,7.7129025,-0.22154498100280762,0.0003572389,1345.5508794784546,0.04140085,1885,0.42773438,59985.86832387,500.0
265,0.06429086,60352,241408,7.7126765,-0.016380786895751953,0.0015112304,1346.0492775440216,-0.02164999,1886,0.4375,59985.86832387,500.0
262,0.032290135,60384,241536,7.708343,0.0042999982833862305,0.001163164,1346.532059431076,-0.016825898,1887,0.27539062,59985.86832387,500.0
271,0.025217868,60416,241664,7.701066,-0.054509639739990234,0.00043077453,1347.0204734802246,-0.008291756,1888,0.33007812,59985.86832387,500.0
258,0.014648857,60448,241792,7.697722,-0.10804390907287598,0.0003447957,1347.492963552475,-0.018803297,1889,0.19335938,59985.86832387,500.0
269,0.057899132,60480,241920,7.699771,-0.09619557857513428,0.00029625796,1347.989562511444,0.0067372927,1890,0.3984375,59985.86832387,500.0
33,0.124591306,60512,242048,7.7061534,0.003067314624786377,0.6317087,1348.4649560451508,-0.009940309,1891,0.5683594,59848.266564280006,500.0
267,0.06949677,60544,242176,7.7140074,-0.04142343997955322,0.0032795013,1352.3093395233154,-0.0016004201,1892,0.36328125,59848.266564280006,500.0
255,0.036643624,60576,242304,7.7183514,0.004445970058441162,0.0014405353,1352.7891700267792,-0.013185199,1893,0.36328125,59848.266564280006,500.0
261,0.017758671,60608,242432,7.7167325,-0.010591268539428711,0.0016558681,1353.291578054428,0.005239772,1894,0.24414062,59848.266564280006,500.0
271,0.036692426,60640,242560,7.7098427,-0.0076563358306884766,0.0014283272,1353.7812037467957,0.015836352,1895,0.34179688,59848.266564280006,500.0
285,0.013432429,60672,242688,7.706955,1.0609626770019531e-05,0.0011723245,1354.2544131278992,-0.00820164,1896,0.18164062,59848.266564280006,500.0
283,0.014295179,60704,242816,7.7024474,-0.010469913482666016,0.0010348376,1354.7036085128784,0.006572479,1897,0.22265625,59848.266564280006,500.0
285,0.039573062,60736,242944,7.70216,-0.016949892044067383,0.00072541076,1355.155667066574,0.0102777565,1898,0.3984375,59848.266564280006,500.0
288,0.020834967,60768,243072,7.7095613,-0.011938333511352539,0.00053316954,1355.604603767395,0.0015444374,1899,0.30664062,59848.266564280006,500.0
272,0.019325307,60800,243200,7.7130404,-0.01465463638305664,0.00046840968,1356.0496091842651,0.011751684,1900,0.25,59848.266564280006,500.0
