serial_timesteps,policy_entropy,policy_loss,explained_variance,time_elapsed,fps,total_timesteps,clipfrac,approxkl,value_loss,n_updates,ep_reward_mean,ep_len_mean
34944,13.591131,-0.015320025,0.019709289073944092,790.4259212017059,221,139776,0.3671875,0.045550916,0.0041196872,1092,15379.444361529997,500.0
34976,13.625477,-0.019575637,0.0843396782875061,791.0041358470917,219,139904,0.39257812,0.048895657,0.0037973633,1093,15379.444361529997,500.0
35008,13.652604,-0.049842328,-0.09201681613922119,791.5882852077484,32,140032,0.43359375,0.075549826,1.1274965,1094,16198.141725540001,500.0
35040,13.665168,-0.043726917,-14.974403381347656,795.509131193161,240,140160,0.41210938,0.094609976,0.043455336,1095,16198.141725540001,500.0
35072,13.663925,-0.01896149,0.04376012086868286,796.041118144989,230,140288,0.34375,0.048049048,0.014467326,1096,16198.141725540001,500.0
35104,13.650884,-0.00040494918,0.17336225509643555,796.5960133075714,217,140416,0.3515625,0.05238093,0.0065507675,1097,16198.141725540001,500.0
35136,13.603877,-0.035623703,0.08900684118270874,797.184809923172,230,140544,0.40429688,0.04815636,0.011792058,1098,16198.141725540001,500.0
35168,13.567089,-0.017338289,-0.21030640602111816,797.7409310340881,232,140672,0.3203125,0.03955557,0.00845302,1099,16198.141725540001,500.0
35200,13.5448065,-0.01893926,0.008907735347747803,798.2920906543732,244,140800,0.24609375,0.023343453,0.007871588,1100,16198.141725540001,500.0
35232,13.502993,-0.03059921,-0.05454528331756592,798.8152799606323,221,140928,0.38085938,0.065970324,0.010228845,1101,16198.141725540001,500.0
35264,13.518288,-0.02175611,0.07543563842773438,799.3949871063232,212,141056,0.36523438,0.049506556,0.002987722,1102,16198.141725540001,500.0
35296,13.54607,-0.0054036328,0.050086140632629395,799.996865272522,212,141184,0.31445312,0.023778036,0.0066189123,1103,16198.141725540001,500.0
35328,13.519033,0.0026168504,0.11839896440505981,800.6008880138397,233,141312,0.44726562,0.07010653,0.008015559,1104,16198.141725540001,500.0
35360,13.48127,-0.019665929,0.10873961448669434,801.1494352817535,228,141440,0.47851562,0.08549536,0.006170078,1105,16198.141725540001,500.0
35392,13.53643,-0.023506243,-0.10119926929473877,801.7115833759308,228,141568,0.3984375,0.047948852,0.002894894,1106,16198.141725540001,500.0
35424,13.60881,-0.022120332,0.015521824359893799,802.2721195220947,245,141696,0.31445312,0.033851568,0.007486078,1107,16198.141725540001,500.0
35456,13.5926075,-0.020160345,-0.0853579044342041,802.7940113544464,258,141824,0.36914062,0.044325985,0.0053099114,1108,16198.141725540001,500.0
35488,13.599453,-0.026261957,0.19920796155929565,803.2908227443695,247,141952,0.44140625,0.054292496,0.0063880384,1109,16198.141725540001,500.0
35520,13.627985,-0.057456076,-0.41298651695251465,803.809737443924,33,142080,0.42773438,0.10707844,0.80959624,1110,16957.338532810005,500.0
35552,13.617555,-0.03649951,-3.303697109222412,807.59903216362,239,142208,0.36328125,0.09866099,0.017745739,1111,16957.338532810005,500.0
35584,13.596228,0.007928105,-0.09927892684936523,808.1333765983582,253,142336,0.30273438,0.05287688,0.005639323,1112,16957.338532810005,500.0
35616,13.576179,-0.021670226,-0.06369531154632568,808.6385915279388,244,142464,0.39648438,0.061257392,0.01156076,1113,16957.338532810005,500.0
35648,13.543641,0.027717885,0.05076342821121216,809.1637852191925,245,142592,0.43359375,0.058018535,0.01207103,1114,16957.338532810005,500.0
35680,13.546685,-0.0099203605,-0.08177578449249268,809.685213804245,218,142720,0.37304688,0.09812789,0.006838596,1115,16957.338532810005,500.0
35712,13.540728,-0.017675577,0.08328378200531006,810.2727289199829,222,142848,0.3046875,0.029353006,0.0067522675,1116,16957.338532810005,500.0
35744,13.5311575,-0.0057206117,0.014371216297149658,810.8485605716705,239,142976,0.265625,0.026592473,0.0060782097,1117,16957.338532810005,500.0
35776,13.554278,-0.010903878,0.04301077127456665,811.3845372200012,233,143104,0.27929688,0.029947126,0.004274167,1118,16957.338532810005,500.0
35808,13.556838,-0.020853981,-0.11418282985687256,811.9334480762482,217,143232,0.29296875,0.024903057,0.0045106336,1119,16957.338532810005,500.0
35840,13.537302,-0.034763146,0.08622491359710693,812.5232491493225,236,143360,0.49023438,0.065703794,0.0057198894,1120,16957.338532810005,500.0
35872,13.578728,-0.034932435,-0.0008395910263061523,813.0659019947052,246,143488,0.38476562,0.051303737,0.0057402514,1121,16957.338532810005,500.0
35904,13.647481,-0.0112391235,0.018844306468963623,813.5865116119385,239,143616,0.53515625,0.11436992,0.008869803,1122,16957.338532810005,500.0
35936,13.656532,-0.01028383,-0.021643996238708496,814.1214075088501,238,143744,0.3515625,0.03149461,0.008719324,1123,16957.338532810005,500.0
35968,13.648428,-0.011350837,-0.034685611724853516,814.658748626709,259,143872,0.36914062,0.033904172,0.0055878647,1124,16957.338532810005,500.0
36000,13.639142,-0.022859903,0.008105695247650146,815.1521618366241,31,144000,0.40234375,0.04328588,0.8025791,1125,17768.719538290003,500.0
36032,13.676081,-0.055032507,-0.06589949131011963,819.1713163852692,258,144128,0.38671875,0.19002582,0.008730995,1126,17768.719538290003,500.0
36064,13.701346,-0.010183299,0.16754215955734253,819.6672284603119,238,144256,0.36523438,0.04334514,0.0059517995,1127,17768.719538290003,500.0
36096,13.722275,0.011870557,0.08380120992660522,820.2053020000458,224,144384,0.3359375,0.03337901,0.0043744766,1128,17768.719538290003,500.0
36128,13.736261,-0.011986919,-0.1461416482925415,820.7770195007324,245,144512,0.4921875,0.079309106,0.015511961,1129,17768.719538290003,500.0
36160,13.718844,-0.00838042,0.07158124446868896,821.299971818924,220,144640,0.3828125,0.044603743,0.007673032,1130,17768.719538290003,500.0
36192,13.675943,-0.005597395,0.06825131177902222,821.8818728923798,230,144768,0.41210938,0.044201728,0.011829251,1131,17768.719538290003,500.0
36224,13.624208,-0.012262656,0.07330322265625,822.4376673698425,219,144896,0.31445312,0.034110427,0.008429757,1132,17768.719538290003,500.0
36256,13.604685,-0.015897669,0.2148565649986267,823.0208287239075,223,145024,0.42382812,0.044744276,0.0069574593,1133,17768.719538290003,500.0
36288,13.602772,-0.0013452242,0.0676836371421814,823.593754529953,199,145152,0.33984375,0.02831959,0.0038731373,1134,17768.719538290003,500.0
36320,13.626302,0.00356836,-0.07702755928039551,824.236997127533,216,145280,0.34179688,0.028871842,0.0022312019,1135,17768.719538290003,500.0
36352,13.663582,-0.003952874,0.21036189794540405,824.8279407024384,216,145408,0.49609375,0.06406633,0.0028138838,1136,17768.719538290003,500.0
36384,13.692025,0.004293548,0.12039870023727417,825.4205484390259,256,145536,0.4296875,0.045529276,0.0039063245,1137,17768.719538290003,500.0
36416,13.703688,-0.00050467346,0.2447872757911682,825.9218742847443,235,145664,0.34960938,0.03205243,0.0038314725,1138,17768.719538290003,500.0
36448,13.757087,0.0046012457,-0.2797122001647949,826.4673435688019,239,145792,0.41601562,0.0474058,0.0045952643,1139,17768.719538290003,500.0
36480,13.78863,-0.009979539,-0.1798914670944214,827.002991437912,244,145920,0.359375,0.029134735,0.00401046,1140,17768.719538290003,500.0
36512,13.793768,-0.047619,-0.32620739936828613,827.5277142524719,33,146048,0.38085938,0.076214604,0.86824083,1141,18538.05740331,500.0
36544,13.842917,-0.038938794,-1.936736822128296,831.3379356861115,266,146176,0.43164062,0.09521733,0.018120136,1142,18538.05740331,500.0
36576,13.85192,-0.015630595,-0.0785360336303711,831.8199796676636,253,146304,0.32226562,0.035565015,0.012791038,1143,18538.05740331,500.0
36608,13.8237705,-0.018759344,0.019392669200897217,832.3251070976257,220,146432,0.36914062,0.0421589,0.005458755,1144,18538.05740331,500.0
36640,13.811948,-0.015914736,-0.12367105484008789,832.905832529068,242,146560,0.37109375,0.03259278,0.0034966783,1145,18538.05740331,500.0
36672,13.7984705,-0.01180094,0.04659479856491089,833.4351618289948,231,146688,0.40429688,0.045741558,0.0063912403,1146,18538.05740331,500.0
36704,13.802343,0.022605747,0.017029523849487305,833.9886293411255,248,146816,0.40234375,0.071123324,0.010137317,1147,18538.05740331,500.0
36736,13.798166,-0.013043289,0.03977876901626587,834.5045766830444,235,146944,0.3828125,0.04355578,0.0052320682,1148,18538.05740331,500.0
36768,13.790896,-0.0036604584,0.03728926181793213,835.0488069057465,255,147072,0.44726562,0.056378115,0.008788369,1149,18538.05740331,500.0
36800,13.800908,0.00012906361,-0.032009243965148926,835.5508856773376,227,147200,0.38476562,0.049840737,0.008228515,1150,18538.05740331,500.0
36832,13.811182,-0.018668726,0.0801737904548645,836.1141984462738,222,147328,0.33203125,0.030357545,0.006364059,1151,18538.05740331,500.0
36864,13.77835,-0.019765794,0.05040419101715088,836.690432548523,225,147456,0.20898438,0.033105172,0.0065172613,1152,18538.05740331,500.0
36896,13.756935,0.0022265236,0.0600164532661438,837.2595903873444,289,147584,0.3046875,0.03851297,0.006148388,1153,18538.05740331,500.0
36928,13.764011,-0.0090122465,0.18402808904647827,837.7018537521362,265,147712,0.36328125,0.029665688,0.0049859434,1154,18538.05740331,500.0
36960,13.766364,-0.021136563,-0.023989081382751465,838.185417175293,286,147840,0.48046875,0.22399522,0.0041014603,1155,18538.05740331,500.0
36992,13.795113,-0.019140685,0.07238525152206421,838.6328039169312,264,147968,0.34375,0.032349106,0.0048751696,1156,18538.05740331,500.0
37024,13.793992,-0.026298698,-0.029307246208190918,839.1172525882721,34,148096,0.34570312,0.049873076,0.7059772,1157,19389.74691167,500.0
37056,13.801625,-0.019613117,-2.279827833175659,842.8515400886536,259,148224,0.35742188,0.03675453,0.010669004,1158,19389.74691167,500.0
37088,13.810924,-0.014806365,-0.029754042625427246,843.3454782962799,239,148352,0.3046875,0.03853667,0.005188692,1159,19389.74691167,500.0
37120,13.808121,-0.0064872815,0.07587653398513794,843.8805546760559,252,148480,0.3359375,0.035299454,0.0054296255,1160,19389.74691167,500.0
37152,13.795889,-0.020632356,-0.0126570463180542,844.3878264427185,247,148608,0.4375,0.07020601,0.004480296,1161,19389.74691167,500.0
37184,13.820914,0.0041473764,0.08109670877456665,844.9065411090851,216,148736,0.421875,0.054318666,0.0027947603,1162,19389.74691167,500.0
37216,13.839685,-0.022290744,0.012654662132263184,845.4984591007233,249,148864,0.390625,0.047657747,0.005626199,1163,19389.74691167,500.0
37248,13.840099,0.0022155582,0.006635606288909912,846.0113823413849,235,148992,0.31445312,0.029854042,0.0076665543,1164,19389.74691167,500.0
37280,13.816809,-0.020757604,0.06999099254608154,846.5557548999786,215,149120,0.38671875,0.037312627,0.0037003653,1165,19389.74691167,500.0
37312,13.783928,0.009693032,0.03392601013183594,847.1516375541687,228,149248,0.38671875,0.043328285,0.0045313574,1166,19389.74691167,500.0
37344,13.777524,-0.0062462096,0.1367548108100891,847.7136950492859,239,149376,0.3671875,0.037940733,0.003164268,1167,19389.74691167,500.0
37376,13.7971525,-0.02097411,0.2552453875541687,848.2477498054504,237,149504,0.31054688,0.035631392,0.0036233086,1168,19389.74691167,500.0
37408,13.826435,0.011683029,0.10600435733795166,848.7867698669434,298,149632,0.4296875,0.056477264,0.00443396,1169,19389.74691167,500.0
37440,13.88382,-0.02237338,0.06162416934967041,849.2176914215088,264,149760,0.31054688,0.033690225,0.0030098674,1170,19389.74691167,500.0
37472,13.935881,-0.022090023,-0.015342116355895996,849.7022047042847,299,149888,0.4921875,0.07122241,0.003487647,1171,19389.74691167,500.0
37504,13.940468,-0.0066864644,-0.05927431583404541,850.1304082870483,32,150016,0.36328125,0.0408397,1.12961,1172,20288.39037344,500.0
37536,13.955004,-0.043007854,-0.5685349702835083,854.0613663196564,261,150144,0.42578125,0.15210699,0.016105937,1173,20288.39037344,500.0
37568,13.937957,-0.009260181,-0.15194976329803467,854.5527913570404,234,150272,0.40820312,0.05066854,0.004870368,1174,20288.39037344,500.0
37600,13.950922,-0.007865538,-0.046329498291015625,855.099702835083,235,150400,0.36914062,0.06535966,0.0040994165,1175,20288.39037344,500.0
37632,13.973136,-0.005517451,-0.037046194076538086,855.6435441970825,232,150528,0.23242188,0.01598001,0.0043400857,1176,20288.39037344,500.0
37664,14.022553,-0.032846358,-0.034357309341430664,856.1953444480896,222,150656,0.40820312,0.043168694,0.0027627046,1177,20288.39037344,500.0
37696,14.062313,-0.011639834,0.0056496262550354,856.7712647914886,240,150784,0.31054688,0.035916865,0.003250362,1178,20288.39037344,500.0
37728,14.066333,0.022010744,0.026285529136657715,857.3043434619904,217,150912,0.36914062,0.044057976,0.0036735274,1179,20288.39037344,500.0
37760,14.074806,-0.026304917,-0.003943800926208496,857.8943183422089,241,151040,0.44726562,0.059654467,0.0020915284,1180,20288.39037344,500.0
37792,14.108693,-0.01394859,-0.06866085529327393,858.4258940219879,249,151168,0.47265625,0.085657634,0.005072434,1181,20288.39037344,500.0
37824,14.11524,-0.004741479,0.0018799304962158203,858.9393594264984,253,151296,0.33984375,0.034813933,0.0029459007,1182,20288.39037344,500.0
37856,14.12,-0.024172114,0.14395099878311157,859.4456419944763,270,151424,0.515625,0.070403524,0.0052044326,1183,20288.39037344,500.0
37888,14.115268,-0.006460865,0.06558310985565186,859.919193983078,283,151552,0.24023438,0.017238766,0.0054248367,1184,20288.39037344,500.0
37920,14.07864,-0.016752183,0.0916295051574707,860.3709189891815,265,151680,0.39257812,0.043307856,0.0033895054,1185,20288.39037344,500.0
37952,14.05735,0.0117345005,0.1433544158935547,860.8530509471893,258,151808,0.46875,0.0629521,0.0034566338,1186,20288.39037344,500.0
37984,14.036099,-0.0019770113,0.06653684377670288,861.349123954773,260,151936,0.47460938,0.07185637,0.009769113,1187,20288.39037344,500.0
38016,14.020635,-0.0510239,-0.2125866413116455,861.8417270183563,34,152064,0.47851562,0.08511288,0.9741505,1188,21173.12982703,500.0
38048,14.039105,-0.025998352,-3.586369514465332,865.5505862236023,245,152192,0.38085938,0.041690517,0.0071271937,1189,21173.12982703,500.0
38080,14.066182,-0.014548543,-0.10581076145172119,866.0735282897949,250,152320,0.46484375,0.0552965,0.0064752446,1190,21173.12982703,500.0
38112,14.0830965,-0.019910363,-0.1326313018798828,866.5844841003418,246,152448,0.35546875,0.06497048,0.0069087925,1191,21173.12982703,500.0
38144,14.096229,-0.0037121694,-0.03693747520446777,867.104704618454,238,152576,0.31445312,0.043416526,0.00512735,1192,21173.12982703,500.0
38176,14.095715,-0.013032287,-0.07477962970733643,867.6431694030762,241,152704,0.33984375,0.05808776,0.0030518915,1193,21173.12982703,500.0
38208,14.093262,0.0079464,0.07284665107727051,868.1745471954346,210,152832,0.4375,0.053938515,0.0035862485,1194,21173.12982703,500.0
38240,14.101209,-0.0069919988,0.09199678897857666,868.7838504314423,254,152960,0.33984375,0.05440829,0.005239271,1195,21173.12982703,500.0
38272,14.064972,-0.011080824,0.28279590606689453,869.287889957428,234,153088,0.32421875,0.0365428,0.0036104126,1196,21173.12982703,500.0
38304,14.0523,0.008045096,0.3836527466773987,869.8343639373779,219,153216,0.4609375,0.067292295,0.00299781,1197,21173.12982703,500.0
38336,14.088475,-0.008759557,0.3236214518547058,870.4189009666443,230,153344,0.44140625,0.05072628,0.0022960342,1198,21173.12982703,500.0
38368,14.131099,-0.026320852,0.3374462127685547,870.9758977890015,225,153472,0.49609375,0.088268474,0.0030179275,1199,21173.12982703,500.0
38400,14.148297,-0.01444733,-0.5155860185623169,871.5434639453888,305,153600,0.37109375,0.037126668,0.0028340209,1200,21173.12982703,500.0
38432,14.164868,-0.02657118,-0.1012192964553833,871.962837934494,256,153728,0.375,0.03414065,0.0053790086,1201,21173.12982703,500.0
38464,14.197427,-0.012383677,0.12069463729858398,872.4618680477142,247,153856,0.43359375,0.04592134,0.0035972642,1202,21173.12982703,500.0
38496,14.213551,-0.02564617,0.001979231834411621,872.980028629303,243,153984,0.34765625,0.04451824,0.008474022,1203,21173.12982703,500.0
38528,14.215846,-0.032276366,-0.010789275169372559,873.506617307663,32,154112,0.42773438,0.086244784,0.42090547,1204,21929.91172848,500.0
38560,14.227558,0.004815682,0.015667974948883057,877.3889238834381,248,154240,0.46484375,0.07086487,0.0033063206,1205,21929.91172848,500.0
38592,14.26977,-0.02245336,0.09047520160675049,877.9039199352264,238,154368,0.50390625,0.08755745,0.003927178,1206,21929.91172848,500.0
38624,14.294641,-0.006937648,0.050713539123535156,878.4414577484131,247,154496,0.3671875,0.051186096,0.0060764165,1207,21929.91172848,500.0
38656,14.304294,-0.023380216,-0.15200304985046387,878.9590220451355,242,154624,0.36914062,0.06729249,0.007006977,1208,21929.91172848,500.0
38688,14.299559,-0.002771847,-0.19742655754089355,879.4865453243256,248,154752,0.5078125,0.10490259,0.0035560844,1209,21929.91172848,500.0
38720,14.306009,0.0037674648,0.005423784255981445,880.0018842220306,245,154880,0.4765625,0.05173302,0.0047011017,1210,21929.91172848,500.0
38752,14.345625,-0.026979508,-0.1342625617980957,880.525755405426,249,155008,0.4375,0.05609655,0.0022287045,1211,21929.91172848,500.0
38784,14.382587,0.035622645,0.002672910690307617,881.0395159721375,228,155136,0.41015625,0.108051375,0.0037496497,1212,21929.91172848,500.0
38816,14.422963,-0.008918431,0.033992886543273926,881.6008841991425,263,155264,0.28710938,0.027502267,0.0032739623,1213,21929.91172848,500.0
38848,14.45572,-0.034278873,-0.025761961936950684,882.087630033493,247,155392,0.4765625,0.07880503,0.0050763255,1214,21929.91172848,500.0
