total_timesteps,policy_entropy,fps,value_loss,nupdates,explained_variance,ep_len_mean,ep_reward_mean
54000,14.504571914672852,288,719.5786743164062,3600,0.10143864154815674,1000.0,342.58252798148146
55500,14.461642265319824,294,0.09006628394126892,3700,0.9919254658743739,1000.0,342.58252798148146
57000,14.469208717346191,288,764.1917724609375,3800,-0.03102242946624756,1000.0,348.3353211578948
58500,14.525464057922363,294,0.038275789469480515,3900,0.7293309271335602,1000.0,348.3353211578948
60000,14.548327445983887,288,829.5065307617188,4000,0.0369836688041687,1000.0,354.61429721666667
61500,14.533086776733398,294,3.5994462966918945,4100,0.4063633680343628,1000.0,354.61429721666667
63000,14.577325820922852,288,1459.309326171875,4200,0.06256544589996338,1000.0,370.2425745079366
64500,14.581125259399414,294,3.5204083919525146,4300,0.07247120141983032,1000.0,370.2425745079366
66000,14.559508323669434,288,1735.800048828125,4400,0.08311468362808228,1000.0,383.0071134393939
67500,14.576125144958496,293,4.826932907104492,4500,0.5913091897964478,1000.0,383.0071134393939
69000,14.5842924118042,288,2181.302490234375,4600,0.4201173186302185,1000.0,400.5759439710145
70500,14.622161865234375,293,2.2721669673919678,4700,0.4316849708557129,1000.0,400.5759439710145
72000,14.626614570617676,288,2707.87353515625,4800,-3.0179362297058105,1000.0,418.0278391666667
73500,14.614113807678223,293,7.115665912628174,4900,0.7110679149627686,1000.0,418.0278391666667
75000,14.613245010375977,288,3283.589599609375,5000,-15.75922966003418,1000.0,436.18067765333336
76500,14.653944969177246,293,7.206357002258301,5100,0.37976592779159546,1000.0,436.18067765333336
78000,14.681111335754395,288,4441.57373046875,5200,-0.0027195215225219727,1000.0,455.01240403846157
79500,14.641098022460938,292,30.60903549194336,5300,-0.06280922889709473,1000.0,455.01240403846157
81000,14.629141807556152,288,5617.0029296875,5400,-0.03715646266937256,1000.0,483.08843125925927
82500,14.628768920898438,293,3.1204373836517334,5500,0.156599223613739,1000.0,483.08843125925927
84000,14.635090827941895,289,7066.3828125,5600,0.17662572860717773,1000.0,511.3381470833333
85500,14.608017921447754,293,5.13561487197876,5700,0.027784228324890137,1000.0,511.3381470833333
87000,14.614496231079102,289,8254.2802734375,5800,0.015658080577850342,1000.0,536.768552689655
88500,14.604445457458496,293,4.559850215911865,5900,0.013555943965911865,1000.0,536.768552689655
90000,14.606215476989746,289,9577.6083984375,6000,7.897615432739258e-05,1000.0,566.6516716777778
91500,14.602461814880371,293,4.626493453979492,6100,-0.0036085844039916992,1000.0,566.6516716777778
93000,14.60083293914795,289,9403.380859375,6200,-2.4454545974731445,1000.0,598.8292161827957
94500,14.595880508422852,293,18.920825958251953,6300,-0.05650520324707031,1000.0,598.8292161827957
96000,14.588152885437012,289,12353.03515625,6400,-0.0022045373916625977,1000.0,641.25996
97500,14.589300155639648,293,19.060991287231445,6500,-0.010705828666687012,1000.0,641.25996
99000,14.584249496459961,289,13764.3662109375,6600,0.000798642635345459,1000.0,665.2625859292929
100500,14.587518692016602,293,2.814349412918091,6700,0.00953131914138794,1000.0,665.2625859292929
102000,14.599020957946777,289,15595.25,6800,0.005556762218475342,1000.0,697.1003278
103500,14.612180709838867,293,0.9657210111618042,6900,0.07664191722869873,1000.0,697.1003278
105000,14.594435691833496,289,16607.7890625,7000,-0.0005033016204833984,1000.0,723.9412266199998
106500,14.581805229187012,292,1.1316288709640503,7100,-0.009919524192810059,1000.0,723.9412266199998
108000,14.582903861999512,289,19003.388671875,7200,0.0017707347869873047,1000.0,759.6429319700001
109500,14.570042610168457,293,12.155384063720703,7300,0.9590893648564816,1000.0,759.6429319700001
111000,14.582444190979004,289,17059.091796875,7400,-0.8378640413284302,1000.0,795.96289339
112500,14.574593544006348,293,0.3397079110145569,7500,-0.02073228359222412,1000.0,795.96289339
114000,14.583749771118164,290,22506.462890625,7600,-0.0012390613555908203,1000.0,834.2265859099998
115500,14.586556434631348,293,18.235593795776367,7700,-0.053795456886291504,1000.0,834.2265859099998
117000,14.579882621765137,290,8503.4404296875,7800,-827.01611328125,1000.0,873.18133895
118500,14.563082695007324,293,15.898913383483887,7900,0.9930446525104344,1000.0,873.18133895
120000,14.554593086242676,290,23271.01953125,8000,-0.06301474571228027,1000.0,908.4855090100001
121500,14.557272911071777,293,0.0825289711356163,8100,0.2104535698890686,1000.0,908.4855090100001
123000,14.574002265930176,290,25932.98828125,8200,0.0038300156593322754,1000.0,949.3972957999999
124500,14.590252876281738,293,1.9408583641052246,8300,-0.030353784561157227,1000.0,949.3972957999999
126000,14.619572639465332,290,25474.2421875,8400,0.036865413188934326,1000.0,987.52417312
127500,14.614068984985352,293,1.0429662466049194,8500,0.2071402668952942,1000.0,987.52417312
129000,14.593337059020996,290,27267.666015625,8600,0.047169268131256104,1000.0,1036.4053607800001
130500,14.585230827331543,292,1.3960243463516235,8700,0.14738225936889648,1000.0,1036.4053607800001
132000,14.589228630065918,290,28691.189453125,8800,0.005811452865600586,1000.0,1083.9642060800002
133500,14.587884902954102,292,0.8494636416435242,8900,-1.2076170444488525,1000.0,1083.9642060800002
135000,14.573107719421387,290,27259.783203125,9000,-0.09114289283752441,1000.0,1127.1846956399997
136500,14.553659439086914,292,96.16980743408203,9100,0.6435628235340118,1000.0,1127.1846956399997
138000,14.560430526733398,290,26498.40625,9200,0.001655876636505127,1000.0,1214.4714740099998
139500,14.556851387023926,292,340.5434265136719,9300,0.024021446704864502,1000.0,1214.4714740099998
141000,14.562211036682129,290,17513.05078125,9400,0.572015106678009,1000.0,1268.7520569299998
142500,14.542634010314941,292,1.4510265588760376,9500,0.1176232099533081,1000.0,1268.7520569299998
144000,14.577986717224121,289,0.2573259174823761,9600,-190.5668182373047,1000.0,1263.3807018
145500,14.5867919921875,292,0.10315690189599991,9700,0.8095875382423401,1000.0,1263.3807018
147000,14.597579002380371,289,6939.451171875,9800,-0.06012165546417236,1000.0,1277.48995094
148500,14.605012893676758,292,6.695435047149658,9900,0.00856173038482666,1000.0,1277.48995094
150000,14.591577529907227,290,22004.0703125,10000,0.1870163083076477,1000.0,1332.50626165
151500,14.593423843383789,292,309.7444152832031,10100,-0.04587137699127197,1000.0,1332.50626165
153000,14.552820205688477,290,33330.328125,10200,-0.012895703315734863,1000.0,1452.2365491099997
154500,14.558133125305176,292,1.5193530321121216,10300,-0.19122934341430664,1000.0,1452.2365491099997
156000,14.558847427368164,290,33043.95703125,10400,0.3628044128417969,1000.0,1541.445025
157500,14.54552173614502,292,991.4307250976562,10500,0.016073644161224365,1000.0,1541.445025
159000,14.539290428161621,290,26898.03125,10600,-66.6021499633789,1000.0,1664.1838121700002
160500,14.515912055969238,292,74.01685333251953,10700,0.787086084485054,1000.0,1664.1838121700002
162000,14.496577262878418,290,37723.23046875,10800,0.16908341646194458,1000.0,1700.2020893199997
163500,14.471905708312988,292,27.761213302612305,10900,-0.00012826919555664062,1000.0,1700.2020893199997
165000,14.440730094909668,290,38222.91015625,11000,-0.06660163402557373,1000.0,1768.00564859
166500,14.462630271911621,292,220.3741912841797,11100,0.006824612617492676,1000.0,1768.00564859
168000,14.439040184020996,290,36794.73046875,11200,-0.07429683208465576,1000.0,1832.9945325400001
169500,14.436688423156738,292,545.3049926757812,11300,0.6944632530212402,1000.0,1832.9945325400001
171000,14.395918846130371,290,35383.109375,11400,-0.7084249258041382,1000.0,1914.4809567600003
172500,14.41161823272705,292,1266.9124755859375,11500,0.02910780906677246,1000.0,1914.4809567600003
174000,14.3901948928833,290,39051.546875,11600,-1.3594944477081299,1000.0,2006.86841468
175500,14.406209945678711,292,269.6562194824219,11700,0.1559610366821289,1000.0,2006.86841468
177000,14.408434867858887,290,36447.46484375,11800,-0.07429802417755127,1000.0,2054.78296615
178500,14.384088516235352,292,4.60964822769165,11900,-0.03372073173522949,1000.0,2054.78296615
180000,14.393610000610352,290,37244.2265625,12000,0.15446799993515015,1000.0,2092.5048883
181500,14.375384330749512,292,1314.6229248046875,12100,-0.005242705345153809,1000.0,2092.5048883
183000,14.340835571289062,290,39857.015625,12200,0.44078904390335083,1000.0,2196.7165850799997
184500,14.31751537322998,292,107.88488006591797,12300,0.014137625694274902,1000.0,2196.7165850799997
186000,14.318639755249023,290,45229.625,12400,0.14567208290100098,1000.0,2291.4717632700003
187500,14.318428993225098,292,131.88992309570312,12500,0.17925721406936646,1000.0,2291.4717632700003
189000,14.318954467773438,290,32044.919921875,12600,-29.18863868713379,1000.0,2409.8148977099995
190500,14.346329689025879,292,5.617669105529785,12700,0.4857378602027893,1000.0,2409.8148977099995
192000,14.338728904724121,290,47443.73828125,12800,0.1227102279663086,1000.0,2517.44009103
193500,14.321503639221191,292,5.470017433166504,12900,0.9952107747085392,1000.0,2517.44009103
195000,14.297616004943848,291,47098.83984375,13000,0.03679841756820679,1000.0,2589.8452525000002
196500,14.287949562072754,292,92.58443450927734,13100,0.27903854846954346,1000.0,2589.8452525000002
198000,14.277634620666504,291,45187.92578125,13200,0.28513532876968384,1000.0,2670.6893739800003
199500,14.26293659210205,292,5.0993428230285645,13300,0.1577056646347046,1000.0,2670.6893739800003
201000,14.249861717224121,291,56804.984375,13400,0.1993541121482849,1000.0,2797.0538931200003
202500,14.239428520202637,292,801.8848266601562,13500,0.09132057428359985,1000.0,2797.0538931200003
204000,14.212549209594727,291,50530.0859375,13600,-0.02044224739074707,1000.0,2974.38987502
205500,14.217816352844238,293,3.683277130126953,13700,0.8614867329597473,1000.0,2974.38987502
207000,14.173300743103027,291,52172.86328125,13800,0.04629957675933838,1000.0,3053.3447949999995
208500,14.166373252868652,293,129.88853454589844,13900,0.11204952001571655,1000.0,3053.3447949999995
210000,14.155997276306152,291,60787.7265625,14000,0.35996657609939575,1000.0,3165.222412100001
211500,14.180899620056152,293,146.37713623046875,14100,0.05313998460769653,1000.0,3165.222412100001
213000,14.137054443359375,291,69400.8671875,14200,0.011391818523406982,1000.0,3281.87250941
214500,14.15277099609375,293,8.437374114990234,14300,0.13308876752853394,1000.0,3281.87250941
216000,14.132607460021973,291,61426.734375,14400,-0.0006908178329467773,1000.0,3336.5003671100008
217500,14.097402572631836,293,367.2308654785156,14500,0.03689455986022949,1000.0,3336.5003671100008
219000,14.059877395629883,291,68182.9453125,14600,0.0119362473487854,1000.0,3482.7837515200004
220500,14.019704818725586,293,37.1205940246582,14700,0.5757943689823151,1000.0,3482.7837515200004
222000,14.005497932434082,291,70968.09375,14800,0.00440746545791626,1000.0,3681.911331840001
223500,13.97424030303955,293,10.44362735748291,14900,0.3701801896095276,1000.0,3681.911331840001
225000,13.992383003234863,291,60052.859375,15000,-5.908230304718018,1000.0,3786.46530496
226500,13.989801406860352,293,5.925392150878906,15100,-0.07897186279296875,1000.0,3786.46530496
228000,13.995599746704102,292,2165.811767578125,15200,-8.079997062683105,1000.0,3769.5348750299995
229500,14.017790794372559,293,0.2853902280330658,15300,-0.3886486291885376,1000.0,3769.5348750299995
231000,14.214502334594727,292,117.27291107177734,15400,-0.2654142379760742,1000.0,3719.2031171299996
232500,14.431626319885254,293,0.012568797916173935,15500,0.4444091320037842,1000.0,3719.2031171299996
234000,14.471400260925293,292,14.53635025024414,15600,-4529.06494140625,1000.0,3671.5483860399995
235500,14.474556922912598,293,1.3874801397323608,15700,0.7686203122138977,1000.0,3671.5483860399995
237000,14.470240592956543,292,553.7001953125,15800,0.30447375774383545,1000.0,3587.819338969999
238500,14.554864883422852,293,0.029455658048391342,15900,0.7690119445323944,1000.0,3587.819338969999
240000,14.620928764343262,292,962.244140625,16000,0.2233043909072876,1000.0,3513.5579515199997
241500,14.668405532836914,293,0.698620617389679,16100,0.9938340382650495,1000.0,3513.5579515199997
243000,14.716809272766113,292,441.8050842285156,16200,-473.8535461425781,1000.0,3502.83596218
244500,14.719016075134277,293,1.5637555122375488,16300,0.9624212607741356,1000.0,3502.83596218
246000,14.739232063293457,292,1069.308349609375,16400,-27.75722312927246,1000.0,3497.6392219799995
247500,14.759984970092773,293,0.4850514233112335,16500,0.9871944664046168,1000.0,3497.6392219799995
249000,14.775664329528809,292,702.8109130859375,16600,-19.902114868164062,1000.0,3456.2994551099996
250500,14.786480903625488,293,2.9405903816223145,16700,0.8259926587343216,1000.0,3456.2994551099996
252000,14.768204689025879,292,638.91015625,16800,-5.449309349060059,1000.0,3358.865322089999
253500,14.80854320526123,293,0.3415619730949402,16900,0.9719085209071636,1000.0,3358.865322089999
255000,14.794622421264648,292,536.1082153320312,17000,-121.53274536132812,1000.0,3254.70048811
256500,14.829117774963379,293,0.8114707469940186,17100,0.8315021097660065,1000.0,3254.70048811
258000,14.858545303344727,292,1742.612548828125,17200,-14.819655418395996,1000.0,3145.73002439
259500,14.937666893005371,293,0.8143981695175171,17300,0.9774105753749609,1000.0,3145.73002439
261000,14.939301490783691,292,1496.0128173828125,17400,-29.684104919433594,1000.0,3081.06604822
262500,14.990784645080566,293,1.1475564241409302,17500,0.9832314904779196,1000.0,3081.06604822
264000,15.056158065795898,292,799.1136474609375,17600,-45.99726104736328,1000.0,3003.9578697099996
265500,15.049932479858398,293,0.5549977421760559,17700,0.9377552717924118,1000.0,3003.9578697099996
267000,15.058378219604492,292,1477.3492431640625,17800,-0.0843127965927124,1000.0,2926.0155928399995
268500,15.087831497192383,293,1.5742454528808594,17900,0.9300079345703125,1000.0,2926.0155928399995
270000,15.097773551940918,292,1161.3238525390625,18000,-13.840134620666504,1000.0,2831.7895946400004
271500,15.138157844543457,293,0.9386265277862549,18100,0.7274664044380188,1000.0,2831.7895946400004
273000,15.181715965270996,292,1188.247802734375,18200,-9.161044120788574,1000.0,2739.95725237
274500,15.232893943786621,293,4.3795037269592285,18300,-3.7188310623168945,1000.0,2739.95725237
276000,15.274904251098633,292,1345.886962890625,18400,-6.721062660217285,1000.0,2662.0975681199993
277500,15.292632102966309,293,1.7470427751541138,18500,-0.36695396900177,1000.0,2662.0975681199993
279000,15.311513900756836,292,1531.317138671875,18600,0.22346442937850952,1000.0,2601.6548607499994
280500,15.337173461914062,294,2.3094661235809326,18700,0.707764059305191,1000.0,2601.6548607499994
282000,15.361959457397461,292,1559.1942138671875,18800,-0.24122154712677002,1000.0,2489.38415848
283500,15.423002243041992,294,0.451565682888031,18900,0.6521290838718414,1000.0,2489.38415848
285000,15.409944534301758,292,2269.874267578125,19000,-0.2151939868927002,1000.0,2378.4747461700003
286500,15.404966354370117,294,0.7541950345039368,19100,0.6943613290786743,1000.0,2378.4747461700003
288000,15.404786109924316,292,322.8670654296875,19200,-6.008890151977539,1000.0,2237.5081397800004
289500,15.520174026489258,294,0.3886460065841675,19300,-0.11853587627410889,1000.0,2237.5081397800004
291000,15.554360389709473,293,1506.3238525390625,19400,-3.9220242500305176,1000.0,2079.9706632800003
292500,15.563735961914062,294,0.6599942445755005,19500,0.12116914987564087,1000.0,2079.9706632800003
294000,15.635110855102539,293,2349.1455078125,19600,-2.0793344974517822,1000.0,1974.25660042
295500,15.644848823547363,294,0.26004835963249207,19700,0.9355394169688225,1000.0,1974.25660042
297000,15.647806167602539,293,1941.5035400390625,19800,-1.3902466297149658,1000.0,1859.4738888100003
298500,15.653094291687012,294,0.0603807233273983,19900,0.9701672438532114,1000.0,1859.4738888100003
300000,15.706914901733398,293,2061.2724609375,20000,-0.2725154161453247,1000.0,1717.0308688700002
301500,15.740094184875488,294,0.4189099967479706,20100,-0.732776403427124,1000.0,1717.0308688700002
303000,15.821917533874512,293,3028.0517578125,20200,0.07680153846740723,1000.0,1530.61391733
304500,15.856949806213379,294,0.047324880957603455,20300,0.006488144397735596,1000.0,1530.61391733
306000,15.949728965759277,293,2569.310791015625,20400,-0.03142213821411133,1000.0,1387.7951339400004
307500,15.998380661010742,294,0.2847495973110199,20500,-1.4117140769958496,1000.0,1387.7951339400004
309000,16.07498550415039,293,2854.964599609375,20600,-0.2129894495010376,1000.0,1272.5254600099997
310500,16.138729095458984,294,0.08448996394872665,20700,0.6317009329795837,1000.0,1272.5254600099997
312000,16.249370574951172,293,3274.435302734375,20800,-0.004266262054443359,1000.0,1109.67677161
313500,16.298532485961914,294,0.09002546221017838,20900,0.5994662046432495,1000.0,1109.67677161
315000,16.40665054321289,293,2988.057373046875,21000,-1.6939589977264404,1000.0,1007.1095124200001
316500,16.51674461364746,294,0.009017479605972767,21100,-2.272252082824707,1000.0,1007.1095124200001
318000,16.664081573486328,293,3833.902099609375,21200,0.0032552480697631836,1000.0,869.9473516500001
319500,16.768938064575195,294,0.018727339804172516,21300,0.2503337264060974,1000.0,869.9473516500001
321000,16.92696189880371,293,3802.687255859375,21400,0.013259351253509521,1000.0,659.8130379800001
322500,17.05466079711914,294,0.01491872314363718,21500,0.13475030660629272,1000.0,659.8130379800001
324000,17.261274337768555,293,3927.859375,21600,-0.003476738929748535,1000.0,494.8989874900001
325500,17.376989364624023,294,0.007366258185356855,21700,0.35051172971725464,1000.0,494.8989874900001
327000,17.598661422729492,293,3845.29736328125,21800,0.012708306312561035,1000.0,437.49858613000004
328500,17.739599227905273,294,0.015246149152517319,21900,-1.320216417312622,1000.0,437.49858613000004
330000,17.912065505981445,293,3738.852783203125,22000,-0.07118105888366699,1000.0,442.81549742000004
331500,18.119853973388672,295,0.005234860349446535,22100,0.33572399616241455,1000.0,442.81549742000004
333000,18.344696044921875,294,3646.3583984375,22200,0.02423912286758423,1000.0,457.39662428
334500,18.47222900390625,295,0.03489229828119278,22300,0.9410016164183617,1000.0,457.39662428
336000,18.47857093811035,294,2178.016357421875,22400,-3.066756248474121,1000.0,470.50023431
337500,18.45830726623535,295,0.5088630318641663,22500,-0.7049410343170166,1000.0,470.50023431
339000,18.469642639160156,294,2628.85107421875,22600,-1.3332252502441406,1000.0,480.33737753
340500,18.463321685791016,295,0.1917458325624466,22700,-2.4825775623321533,1000.0,480.33737753
342000,18.481176376342773,294,2645.40625,22800,0.08001315593719482,1000.0,487.05390558999994
343500,18.500133514404297,295,1.1665316820144653,22900,-0.6337493658065796,1000.0,487.05390558999994
345000,18.581514358520508,294,146.5335235595703,23000,-0.05128192901611328,1000.0,487.03432298
346500,18.873266220092773,295,0.0007717233384028077,23100,-3.5342063903808594,1000.0,487.03432298
348000,19.27837371826172,294,154.8512725830078,23200,0.05882745981216431,1000.0,482.76064657999996
349500,19.668962478637695,295,1.5844565496081486e-05,23300,-22.333847045898438,1000.0,482.76064657999996
351000,20.107378005981445,294,142.76023864746094,23400,-0.006203889846801758,1000.0,478.66809545999996
352500,20.180744171142578,295,0.09588324278593063,23500,0.3313838243484497,1000.0,478.66809545999996
354000,20.21860694885254,294,3473.84521484375,23600,0.08289176225662231,1000.0,482.1512743600001
355500,20.35993194580078,295,0.039361272007226944,23700,0.17558449506759644,1000.0,482.1512743600001
357000,20.480243682861328,294,3625.2119140625,23800,0.006071507930755615,1000.0,489.0579377800001
358500,20.514814376831055,295,0.02853640355169773,23900,-0.75675368309021,1000.0,489.0579377800001
360000,20.744844436645508,294,3633.409423828125,24000,0.010942161083221436,1000.0,495.18700424
361500,20.924480438232422,295,0.003371315775439143,24100,-0.09577834606170654,1000.0,495.18700424
363000,21.090986251831055,294,3707.684814453125,24200,0.003066420555114746,1000.0,504.32783923999995
364500,21.220014572143555,295,0.13756106793880463,24300,-1.0700798034667969,1000.0,504.32783923999995
366000,21.382396697998047,294,3433.29345703125,24400,-0.07006430625915527,1000.0,513.04418164
367500,21.46953582763672,295,0.07316313683986664,24500,-0.6308391094207764,1000.0,513.04418164
369000,21.580577850341797,294,3809.35107421875,24600,0.015935182571411133,1000.0,520.74029513
370500,21.787235260009766,295,0.0010240478441119194,24700,-1.0031476020812988,1000.0,520.74029513
372000,21.920969009399414,294,3789.2568359375,24800,0.013806641101837158,1000.0,528.6842364
373500,22.065895080566406,295,0.00285930628888309,24900,-0.3763695955276489,1000.0,528.6842364
375000,22.29151153564453,295,3849.8818359375,25000,0.00014716386795043945,1000.0,535.93305301
376500,22.39479637145996,295,0.003559232922270894,25100,0.22053933143615723,1000.0,535.93305301
378000,22.625415802001953,295,3866.542724609375,25200,-0.007746696472167969,1000.0,542.4360117900001
