fps,total_timesteps,policy_entropy,nupdates,explained_variance,value_loss,ep_len_mean,ep_reward_mean
285,899500,7.7859086990356445,25700,0.13821840286254883,350.1260070800781,1000.0,4781.38845231
284,903000,7.7755608558654785,25800,-55.53732681274414,3104.69287109375,1000.0,4925.62091252
285,906500,7.792694091796875,25900,0.7495138943195343,11.453120231628418,1000.0,4925.62091252
284,910000,7.790460109710693,26000,-182.69215393066406,12527.958984375,1000.0,4856.8731672
284,913500,7.784792423248291,26100,0.8760130554437637,44.75074768066406,1000.0,4856.8731672
284,917000,7.8162360191345215,26200,-0.0006889104843139648,273662.5,1000.0,4811.28277593
284,920500,7.803548812866211,26300,0.0005398392677307129,462.4604187011719,1000.0,4811.28277593
284,924000,7.785374164581299,26400,-0.0033905506134033203,306575.59375,1000.0,5212.0964361900005
284,927500,7.777205944061279,26500,0.18336635828018188,51.81850051879883,1000.0,5212.0964361900005
283,931000,7.777433395385742,26600,-11.247037887573242,56734.3359375,1000.0,4982.27989335
283,934500,7.764992713928223,26700,0.25948095321655273,16.386234283447266,1000.0,4982.27989335
283,938000,7.752345561981201,26800,-15.67158317565918,34850.796875,1000.0,4842.39461699
283,941500,7.7345099449157715,26900,0.9689613897353411,6.001279354095459,1000.0,4842.39461699
282,945000,7.727700233459473,27000,-1.8738510608673096,33247.53125,1000.0,4694.842284589999
282,948500,7.717577934265137,27100,-1.4025647640228271,1.0036691427230835,1000.0,4694.842284589999
282,952000,7.740001678466797,27200,-2.4925382137298584,4938.56005859375,1000.0,4477.877232069999
282,955500,7.741683483123779,27300,-0.49905192852020264,0.6773311495780945,1000.0,4477.877232069999
282,959000,7.734586715698242,27400,-0.2299264669418335,36058.14453125,1000.0,4387.15741973
282,962500,7.7318291664123535,27500,0.43250709772109985,5.124100685119629,1000.0,4387.15741973
281,966000,7.723714828491211,27600,-0.5980013608932495,73258.9609375,1000.0,4053.0819668899994
281,969500,7.729468822479248,27700,0.8277449905872345,11.687553405761719,1000.0,4053.0819668899994
281,973000,7.7290143966674805,27800,-26.44442367553711,43693.5625,1000.0,3752.6819159199995
281,976500,7.7376885414123535,27900,0.9871504977345467,11.184117317199707,1000.0,3752.6819159199995
280,980000,7.721103191375732,28000,-101.56818389892578,30456.28515625,1000.0,3575.8824328899996
280,983500,7.737751007080078,28100,0.7118292152881622,2.210347890853882,1000.0,3575.8824328899996
280,987000,7.743500709533691,28200,-18.003387451171875,4941.0185546875,1000.0,3150.7324671599995
280,990500,7.75177526473999,28300,0.9037687927484512,6.306770324707031,1000.0,3150.7324671599995
280,994000,7.731331825256348,28400,-34.816139221191406,101298.7109375,1000.0,2685.5301322600003
280,997500,7.7312798500061035,28500,0.27000224590301514,6.21671199798584,1000.0,2685.5301322600003
