time_elapsed,total_timesteps,explained_variance,policy_loss,fps,clipfrac,serial_timesteps,approxkl,value_loss,policy_entropy,n_updates,ep_reward_mean,ep_len_mean
727.3134865760803,185472,-0.004719138145446777,-0.0039612055,305,0.0499442,26496,0.0040036077,0.012912156,9.78211,207,23824.54923313,1000.0
730.2496068477631,186368,0.11402082443237305,-0.0079600485,316,0.073102675,26624,0.005365366,0.013118967,9.78176,208,23824.54923313,1000.0
733.0788478851318,187264,0.08080297708511353,-0.0029875825,292,0.023158483,26752,0.002735943,0.009508867,9.780054,209,23824.54923313,1000.0
736.1479349136353,188160,0.004969179630279541,-0.0023668625,332,0.046874996,26880,0.0045434344,0.02008632,9.780712,210,23824.54923313,1000.0
738.8442535400391,189056,-0.013974905014038086,-0.0030545867,112,0.06417411,27008,0.004995453,0.3039221,9.783959,211,25523.33102158,1000.0
746.8092610836029,189952,-0.016427993774414062,-0.00043934517,340,0.048828125,27136,0.0038743003,0.013465549,9.789162,212,25523.33102158,1000.0
749.4418089389801,190848,0.09492653608322144,-0.005292227,289,0.06919643,27264,0.0057679187,0.007014344,9.790947,213,25523.33102158,1000.0
752.5334188938141,191744,0.044594526290893555,-0.0038412327,284,0.046875004,27392,0.004635375,0.012820992,9.791845,214,25523.33102158,1000.0
755.6854019165039,192640,0.019646763801574707,-0.0057471497,290,0.053850446,27520,0.0047222096,0.011153539,9.793488,215,25523.33102158,1000.0
758.7726476192474,193536,0.09156477451324463,-0.007471311,277,0.07421875,27648,0.005657869,0.011151891,9.792175,216,25523.33102158,1000.0
762.0047190189362,194432,0.007451653480529785,-0.0018997244,296,0.018136162,27776,0.0021357175,0.00953049,9.788587,217,25523.33102158,1000.0
765.0253851413727,195328,0.03764843940734863,-0.0027324373,293,0.018415177,27904,0.0030111591,0.011084467,9.785399,218,25523.33102158,1000.0
768.0792164802551,196224,-0.008554458618164062,-0.0055872193,109,0.039899554,28032,0.0038812147,0.26415226,9.782515,219,26989.95066445,1000.0
776.2738046646118,197120,0.054470598697662354,-0.0030342436,326,0.022321427,28160,0.0031010665,0.0154324155,9.782777,220,26989.95066445,1000.0
779.022385597229,198016,0.041120171546936035,-0.008631954,297,0.08063615,28288,0.006205389,0.012981573,9.780523,221,26989.95066445,1000.0
782.0378971099854,198912,0.05667918920516968,-0.0025613673,300,0.025390625,28416,0.0025869021,0.013099858,9.776969,222,26989.95066445,1000.0
785.0187633037567,199808,0.03832656145095825,-0.0030084834,331,0.099330366,28544,0.0076494683,0.014837513,9.775656,223,26989.95066445,1000.0
787.7211544513702,200704,0.058479130268096924,-0.0052752374,303,0.040457588,28672,0.0039415266,0.0117124105,9.773374,224,26989.95066445,1000.0
790.6737697124481,201600,0.06094640493392944,-0.0035370677,290,0.029575894,28800,0.0033931027,0.010871923,9.77325,225,26989.95066445,1000.0
793.7580235004425,202496,0.04690062999725342,-0.004461283,324,0.06501116,28928,0.005338165,0.0062358635,9.77228,226,26989.95066445,1000.0
796.5223371982574,203392,-0.0056498050689697266,-0.00023565572,112,0.0047433036,29056,0.0013919263,0.27590987,9.77358,227,28747.194677840005,1000.0
804.5030195713043,204288,0.054976582527160645,-0.005763481,278,0.068359375,29184,0.005583659,0.014459094,9.774811,228,28747.194677840005,1000.0
807.7222766876221,205184,0.044720590114593506,-0.0040191053,289,0.08398437,29312,0.006040547,0.008358549,9.773405,229,28747.194677840005,1000.0
810.819818019867,206080,0.04132509231567383,-0.0020919954,292,0.0053013396,29440,0.0014153318,0.011041374,9.773288,230,28747.194677840005,1000.0
813.8854365348816,206976,0.0294954776763916,-0.0035176817,344,0.039620534,29568,0.0038710888,0.010328005,9.772758,231,28747.194677840005,1000.0
816.4904890060425,207872,0.10216224193572998,-0.0035430123,298,0.01422991,29696,0.0024265882,0.00791138,9.7739315,232,28747.194677840005,1000.0
819.494863986969,208768,0.08475106954574585,-0.00709747,329,0.08370535,29824,0.006123264,0.010695775,9.77455,233,28747.194677840005,1000.0
